0,1,2,3,4,5,6,7
9,R 79 900,R 1 583 p/m,2018 Renault Kwid 1.0 Dynamique,Used Car66 000 kmManual,TREASURE CITY CARS,"Rhodesfield, Kempton Park",km from you?
0,R 79 900,R 1 583 p/m,2010 Ford Fiesta 1.4 3-Door Titanium,Used Car277 800 kmManual,RIFLE RANGE CAR SALES,"Rosettenville, Johannesburg",km from you?
4,R 79 700,R 1 579 p/m,2010 Mazda Mazda2 Hatch 1.3 Active,Used Car175 003 kmManual,Southgate Wheels,"Florida North, Roodepoort",km from you?
11,R 79 700,R 1 579 p/m,2008 Hyundai Getz 1.4 GL High-Spec,Used Car1 kmManual,TTT WHEELS,"Ridgeway, Johannesburg",km from you?
12,R 79 700,R 1 579 p/m,2007 Hyundai Tucson 2.0 GLS,Used Car253 028 kmManual,TTT WHEELS,"Ridgeway, Johannesburg",km from you?
4,R 79 500,R 1 575 p/m,2006 Volkswagen Golf 2.0 Trendline,Used Car235 100 kmManual,RND CARS,"Edendale, Edenvale",km from you?
14,R 79 499,R 1 575 p/m,2011 Ford Figo 1.4 Ambiente,Used Car149 000 kmManual,OMC MOTORS,"Lyndhurst, Johannesburg",km from you?
5,R 79 000,R 1 565 p/m,2006 BMW 5 Series 523i Auto,Used Car265 000 kmAutomatic,BOKSBURG CAR SALES,"Eveleigh, Boksburg",km from you?
6,R 79 000,R 1 565 p/m,2009 Renault Logan 1.6 Expression,Used Car113 000 kmManual,WILLOWCREST MOTORS,"Fontainebleau, Randburg",km from you?
8,R 79 000,R 1 565 p/m,2005 Audi A4 2.0,Used Car163 000 kmManual,WILLOWCREST MOTORS,"Fontainebleau, Randburg",km from you?
5,R 79 000,R 1 565 p/m,2006 BMW 5 Series 523i Auto,Used Car265 000 kmAutomatic,BOKSBURG CAR SALES,"Eveleigh, Boksburg",km from you?
15,R 79 000,R 1 565 p/m,2012 Ford Fiesta 5-door 1.4 Ambiente,Used Car99 000 kmManual,JODES MOTORS,"Allen Grove, Kempton Park",km from you?
17,R 79 000,R 1 565 p/m,2012 Ford Ikon 1.6 Trend,Used Car120 000 kmManual,JODES MOTORS,"Allen Grove, Kempton Park",km from you?
13,R 79 000,R 1 565 p/m,2009 Toyota Auris 1.6 RS,Used Car82 000 kmManual,WIZ LINK,"Kempton Park Central, Kempton Park",km from you?
14,R 79 000,R 1 565 p/m,2014 Ford Figo 1.4 Ambiente,Used Car90 000 kmManual,JODES MOTORS,"Allen Grove, Kempton Park",km from you?
15,R 79 000,R 1 565 p/m,2016 Datsun Go 1.2 Lux,Used Car82 000 kmManual,NOLLY MOTORS,"Glen Marais, Kempton Park",km from you?
13,R 79 000,R 1 565 p/m,2011 Toyota Yaris 1.3 Sedan T3+,Used Car89 000 kmManual,DWAY MOTORS,"Fairview, Johannesburg",km from you?
13,R 79 000,R 1 565 p/m,2017 Datsun Go+ 1.2 Lux,Used Car78 000 kmManual,WIZ LINK,"Kempton Park Central, Kempton Park",km from you?
16,R 78 000,R 1 545 p/m,2012 Ford Ikon 1.6 Ambiente,Used Car94 000 kmManual,ST CARS DEALERSHIP,"Kensington, Johannesburg",km from you?
10,R 78 000,R 1 545 p/m,2011 Nissan Micra 1.5dCi 5-Door Acenta+,Used Car150 000 kmManual,EAGLE CARS,"Bezuidenhout Valley, Johannesburg",km from you?
16,R 78 000,R 1 545 p/m,2014 Hyundai i10 1.1 GLS,Used Car90 000 kmManual,NOLLY MOTORS,"Glen Marais, Kempton Park",km from you?
16,R 78 000,R 1 545 p/m,2007 Toyota Yaris 1.3 T3 Sedan,Used Car90 000 kmManual,NOLLY MOTORS,"Glen Marais, Kempton Park",km from you?
7,R 78 000,R 1 545 p/m,2018 Datsun Go 1.2 Lux,Used Car66 000 kmManual,J MAN CARS,"Maboneng, Johannesburg",km from you?
10,R 78 000,R 1 545 p/m,2012 Chevrolet Cruze Sedan 1.6 L,Used Car88 000 kmManual,J MAN CARS,"Maboneng, Johannesburg",km from you?
12,R 78 000,R 1 545 p/m,2014 Hyundai i10 1.25 Glide,Used Car104 000 kmManual,TONY MOTORS,"Rhodesfield, Kempton Park",km from you?
12,R 78 000,R 1 545 p/m,2008 Honda Jazz 1.5 EX,Used Car100 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",km from you?
15,R 78 000,R 1 545 p/m,2007 Toyota Yaris 1.3 T3 Sedan,Used Car92 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",km from you?
18,R 78 000,R 1 545 p/m,2015 Datsun Go 1.2 Lux,Used Car75 000 kmManual,CITY RIDE MY CARS,"Driehoek, Germiston",km from you?
11,R 77 999,R 1 545 p/m,2009 BMW 3 Series 320i,Used Car234 380 kmManual,BOKSBURG CAR SALES,"Eveleigh, Boksburg",km from you?
11,R 77 999,R 1 545 p/m,1978 Ford Cortina 3.0 L,Used Car170 000 kmManual,BOKSBURG CAR SALES,"Eveleigh, Boksburg",km from you?
13,R 77 999,R 1 545 p/m,2009 Honda Jazz 1.4 LX,Used Car109 000 kmManual,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",km from you?
8,R 77 000,R 1 525 p/m,2015 Kia Picanto 1.0 LX,Used Car77 000 kmManual,OKOH MOTORS,"Marshalltown, Johannesburg",km from you?
19,R 77 000,R 1 525 p/m,2011 Suzuki Swift 1.4 GL,Used Car91 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",km from you?
11,R 77 000,R 1 525 p/m,2012 Volkswagen Polo Vivo 5-Door 1.4,Used Car189 000 kmManual,NICK AUTO,"Glen Marais, Kempton Park",km from you?
13,R 77 000,R 1 525 p/m,2012 Hyundai i10 1.1 GLS,Used Car105 000 kmManual,JAY JAY MOTORS,"Rhodesfield, Kempton Park",km from you?
10,R 76 999,R 1 525 p/m,2010 Hyundai i20 1.6 GLS,Used Car146 000 kmManual,H M AUTOS,"Selby, Johannesburg",km from you?
18,R 76 800,R 1 521 p/m,2003 Mazda Etude 1.6i SE Sport,Used Car267 000 kmManual,AUTO CLINIC,"Meyerton Central, Meyerton",km from you?
11,R 76 000,R 1 506 p/m,2013 Ford Figo 1.4 Ambiente,Used Car74 000 kmManual,EAGLE CARS,"Bezuidenhout Valley, Johannesburg",km from you?
14,R 75 999,R 1 506 p/m,2015 Nissan NP200 1.6 16v Mid,Used Car98 000 kmManual,TJ AUTO,"Bramley, Johannesburg",km from you?
20,R 75 995,R 1 506 p/m,2013 Renault Sandero 1.6 Expression,Used Car102 000 kmManual,DE REV AUTOS,"Kew Industrial, Johannesburg",km from you?
20,R 75 995,R 1 506 p/m,2009 BMW 3 Series 320i auto,Used Car114 000 kmAutomatic,DE REV AUTOS,"Kew Industrial, Johannesburg",km from you?
15,R 75 950,R 1 505 p/m,2007 Opel Corsa Classic 1.4i Lite,Used Car121 160 kmManual,EAE MOTORS,"Vereeniging Central, Vereeniging",km from you?
8,R 75 500,R 1 496 p/m,2009 Toyota Yaris 1.3 5-Door T3+,Used Car251 000 kmManual,Private Individual Seller,"Braamfontein, Johannesburg",km from you?
11,R 75 000,R 1 486 p/m,2018 Renault Kwid 1.0 Dynamique,Used Car82 000 kmManual,NICK AUTO,"Glen Marais, Kempton Park",km from you?
10,R 75 000,R 1 486 p/m,2011 Jeep Patriot 2.4L Limited Auto,Used Car125 000 kmAutomatic,GI MOTORS,"Pretoria Central, Pretoria",km from you?
10,R 75 000,R 1 486 p/m,2014 SsangYong Korando 2.0,Used Car105 000 kmManual,GI MOTORS,"Pretoria Central, Pretoria",km from you?
12,R 75 000,R 1 486 p/m,2012 Chevrolet Spark Lite 1.0 LS,Used Car55 000 kmManual,ZAN AUTO,"Savoy Estate, Johannesburg",km from you?
11,R 75 000,R 1 486 p/m,2011 Toyota Yaris 1.3 5-Door T3,Used Car95 000 kmManual,TJ AUTO,"Bramley, Johannesburg",km from you?
9,R 75 000,R 1 486 p/m,2014 Ford Figo 1.4 Ambiente,Used Car90 000 kmManual,EAGLE CARS,"Bezuidenhout Valley, Johannesburg",km from you?
9,R 75 000,R 1 486 p/m,2000 Mercedes-Benz S-Class S320,Used Car79 000 kmAutomatic,Private Individual Seller,"Sandton Central, Sandton",km from you?
15,R 75 000,R 1 486 p/m,2005 Hyundai Getz 1.6,Used Car92 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",km from you?
14,R 75 000,R 1 486 p/m,2011 Ford Figo 1.4 Ambiente,Used Car95 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",km from you?
15,R 75 000,R 1 486 p/m,2012 Hyundai i10 1.1 GLS,Used Car102 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",km from you?
13,R 75 000,R 1 486 p/m,2010 Honda Civic Sedan 1.8 LXi Auto,Used Car194 000 kmAutomatic,NOLLY MOTORS,"Glen Marais, Kempton Park",km from you?
15,R 75 000,R 1 486 p/m,2007 Volkswagen Jetta 1.9TDI Comfortline Auto,Used Car90 000 kmAutomatic,NOLLY MOTORS,"Glen Marais, Kempton Park",km from you?
12,R 75 000,R 1 486 p/m,2013 Chevrolet Utility 1.4,Used Car119 000 kmManual,NOLLY MOTORS,"Glen Marais, Kempton Park",km from you?
18,R 75 000,R 1 486 p/m,2007 Toyota Corolla 140i,Used Car120 000 kmManual,CITY RIDE MY CARS,"Driehoek, Germiston",km from you?
9,R 75 000,R 1 486 p/m,2015 Kia Picanto 1.0 LX,Used Car74 000 kmManual,DWAY MOTORS,"Fairview, Johannesburg",km from you?
12,R 75 000,R 1 486 p/m,2003 Toyota RunX 140i RT,Used Car103 000 kmManual,DWAY MOTORS,"Fairview, Johannesburg",km from you?
13,R 75 000,R 1 486 p/m,2018 Renault Kwid 1.0 Dynamique,Used Car83 000 kmManual,JAY JAY MOTORS,"Rhodesfield, Kempton Park",km from you?
14,R 75 000,R 1 486 p/m,2010 Hyundai i10 1.2 GLS,Used Car87 000 kmManual,JAY JAY MOTORS,"Rhodesfield, Kempton Park",km from you?
12,R 75 000,R 1 486 p/m,2010 Honda Civic Hatch 1.8 VXi,Used Car180 000 kmManual,WEELEE,"Witfontein, Kempton Park",km from you?
15,R 75 000,R 1 486 p/m,2012 Ford Figo 1.4 Ambiente,Used Car84 000 kmManual,JAY JAY MOTORS,"Rhodesfield, Kempton Park",km from you?
17,R 75 000,R 1 486 p/m,2013 Hyundai i10 1.25 Glide,Used Car103 000 kmManual,NOLLY MOTORS,"Glen Marais, Kempton Park",km from you?
12,R 75 000,R 1 486 p/m,2011 Ford Figo 1.4 Ambiente,Used Car90 000 kmManual,JAY JAY MOTORS,"Rhodesfield, Kempton Park",km from you?
15,R 75 000,R 1 486 p/m,2011 Volkswagen Polo Vivo Sedan 1.4,Used Car76 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",km from you?
19,R 75 000,R 1 486 p/m,2010 Hyundai i10 1.2 GLS,Used Car90 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",km from you?
10,R 75 000,R 1 486 p/m,2013 Ford Figo 1.4 Ambiente,Used Car67 000 kmManual,EAGLE CARS,"Bezuidenhout Valley, Johannesburg",km from you?
12,R 75 000,R 1 486 p/m,2011 Hyundai i10 1.1 GLS,Used Car163 000 kmManual,TREASURE CITY CARS,"Rhodesfield, Kempton Park",km from you?
17,R 75 000,R 1 486 p/m,1991 Toyota Corolla 1.6 GL,Used Car91 100 kmManual,KEITZMAN AUTO EXCHANGE,"Kensington B, Randburg",km from you?
13,R 75 000,R 1 486 p/m,2012 Ford Figo 1.4 Ambiente,Used Car90 000 kmManual,TREASURE CITY CARS,"Rhodesfield, Kempton Park",km from you?
12,R 75 000,R 1 486 p/m,2011 Hyundai i10 1.1 GLS,Used Car163 000 kmManual,TREASURE CITY CARS,"Rhodesfield, Kempton Park",km from you?
17,R 74 999,R 1 486 p/m,2012 Ford Figo 1.4 Ambiente,Used Car89 000 kmManual,E MOTORS,"Bramley, Johannesburg",km from you?
13,R 74 999,R 1 486 p/m,2000 Nissan Hardbody 2.4 SE,Used Car182 000 kmManual,SG CARS (PTY) LTD,"Highlands North, Johannesburg",km from you?
18,R 74 999,R 1 486 p/m,2008 Toyota Yaris 1.3 5-Door T3+,Used Car121 000 kmManual,SG CARS (PTY) LTD,"Highlands North, Johannesburg",km from you?
13,R 74 999,R 1 486 p/m,2012 Ford Fiesta 5-Door 1.4 Trend,Used Car141 000 kmManual,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",km from you?
13,R 74 999,R 1 486 p/m,2014 Toyota Etios Hatch 1.5 Xs,Used Car71 000 kmManual,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",km from you?
14,R 74 999,R 1 486 p/m,2008 Volkswagen Polo 1.4 Trendline,Used Car101 000 kmManual,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",km from you?
11,R 74 999,R 1 486 p/m,2012 Ford Fiesta 1.6 3-Door Titanium,Used Car96 000 kmManual,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",km from you?
12,R 74 999,R 1 486 p/m,2016 Suzuki Swift Hatch 1.2 GA,Used Car78 000 kmManual,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",km from you?
15,R 74 999,R 1 486 p/m,2012 Toyota Yaris 1.3 Sedan T3+,Used Car95 000 kmManual,SG CARS (PTY) LTD,"Highlands North, Johannesburg",km from you?
7,R 74 999,R 1 486 p/m,2016 Chevrolet Utility 1.4,Used Car86 000 kmManual,H M AUTOS,"Selby, Johannesburg",km from you?
9,R 74 999,R 1 486 p/m,2008 Toyota Yaris 1.3 5-Door T3 Spirit,Used Car96 000 kmManual,H M AUTOS,"Selby, Johannesburg",km from you?
20,R 74 995,R 1 486 p/m,2012 Ford Fiesta 5-door 1.4 Ambiente,Used Car99 000 kmManual,DE REV AUTOS,"Kew Industrial, Johannesburg",km from you?
10,R 74 990,R 1 486 p/m,2000 Toyota Corolla 160i GLE,Used Car220 500 kmManual,JER AUTO,"Casseldale, Springs",km from you?
18,R 74 950,R 1 485 p/m,2007 Hyundai Atos Prime 1.1 GLS,Used Car195 000 kmManual,G I G MOTORS,"Edenvale Central, Edenvale",km from you?
12,R 74 950,R 1 485 p/m,2002 Volkswagen Citi 1.4i Chico,Used Car233 000 kmManual,G I G MOTORS,"Edenvale Central, Edenvale",km from you?
15,R 74 950,R 1 485 p/m,2006 Daihatsu Sirion 1.3,Used Car212 000 kmManual,G I G MOTORS,"Edenvale Central, Edenvale",km from you?
10,R 74 950,R 1 485 p/m,1999 Ford Fiesta Fun 1.4 3-Door,Used Car95 000 kmManual,G I G MOTORS,"Edenvale Central, Edenvale",km from you?
5,R 74 950,R 1 485 p/m,2014 Toyota Corolla Quest 1.6,Used Car250 000 kmManual,INFINITI AUTO BOKSBURG,"Bardene, Boksburg",km from you?
11,R 74 900,R 1 484 p/m,2012 Daihatsu Gran Max 1.5,Used Car106 000 kmManual,PHAALIES AUTO,"Poortview, Roodepoort",km from you?
9,R 74 900,R 1 484 p/m,2009 Ford Bantam 1.3i,Used Car165 000 kmManual,GIVE ME 4 CARS,"Gezina, Pretoria",km from you?
15,R 74 900,R 1 484 p/m,1982 Volkswagen Panel Van 1.9l,Used Car185 700 kmManual,RIGHT CARS,"North Riding, Randburg",km from you?
1,R 74 900,R 1 484 p/m,2013 Chevrolet Spark Lite 1.0 LS,Used Car126 854 kmManual,ADVENTURE AUTO,"Capital Park, Pretoria",km from you?
10,R 74 900,R 1 484 p/m,2009 Hyundai Tucson 2.0 GLS,Used Car286 000 kmManual,RIGHT CARS,"North Riding, Randburg",km from you?
5,R 74 900,R 1 484 p/m,2008 Volkswagen Citi CitiSport 1.4i,Used Car154 000 kmManual,RIGHT CARS,"North Riding, Randburg",km from you?
5,R 74 900,R 1 484 p/m,2013 Toyota Aygo 1.0 Fresh,Used Car154 000 kmManual,RIGHT CARS,"North Riding, Randburg",km from you?
12,R 74 900,R 1 484 p/m,2010 Hyundai i30 1.6 GLS,Used Car171 600 kmManual,RIGHT CARS,"North Riding, Randburg",km from you?
12,R 74 900,R 1 484 p/m,2009 Mazda Mazda2 Hatch 1.3 Active,Used Car197 727 kmManual,CMH EAST RAND,"Beyers Park, Boksburg",km from you?
11,R 74 900,R 1 484 p/m,2010 Renault Scenic 1.6 Expression,Used Car220 000 kmManual,RIGHT CARS,"North Riding, Randburg",km from you?
6,R 74 850,R 1 483 p/m,2009 Ford Focus 2.0TDCi 4-Door Si,Used Car245 000 kmManual,VEHICLE CONNECTION,"Ravenswood, Boksburg",km from you?
10,R 74 700,R 1 480 p/m,2010 Chevrolet Aveo 1.6 LS,Used Car274 207 kmManual,Southgate Wheels,"Florida North, Roodepoort",km from you?
4,R 74 500,R 1 476 p/m,2011 Ford Bantam 1.6i,Used Car158 000 kmManual,RND CARS,"Edendale, Edenvale",km from you?
5,R 74 500,R 1 476 p/m,2005 Jaguar X-Type 3.0 SE Auto,Used Car164 500 kmAutomatic,RND CARS,"Edendale, Edenvale",km from you?
7,R 74 500,R 1 476 p/m,2006 Audi A4 2.4,Used Car176 956 kmAutomatic,RND CARS,"Edendale, Edenvale",km from you?
11,R 74 000,R 1 466 p/m,2012 Ford Figo 1.4 Trend,Used Car69 000 kmManual,CONFIDENT MOTORS,"Maboneng, Johannesburg",km from you?
19,R 73 950,R 1 465 p/m,2012 Renault Sandero 1.6 Expression,Used Car105 000 kmManual,DMCC CARS,"Orange Grove, Johannesburg",km from you?
15,R 73 000,R 1 446 p/m,2012 Ford Figo 1.4 Ambiente,Used Car84 000 kmManual,JODES MOTORS,"Allen Grove, Kempton Park",km from you?
6,R 72 500,R 1 436 p/m,2004 Ford Focus ST170,Used Car169 500 kmManual,RND CARS,"Edendale, Edenvale",km from you?
6,R 72 500,R 1 436 p/m,2004 Ford Focus ST170,Used Car169 500 kmManual,RND CARS,"Edendale, Edenvale",km from you?
8,R 72 000,R 1 426 p/m,2015 Datsun Go 1.2 Lux,Used Car80 000 kmManual,GI MOTORS,"Pretoria Central, Pretoria",km from you?
11,R 72 000,R 1 426 p/m,2009 Mitsubishi Lancer 2.0 GLS Auto,Used Car115 000 kmAutomatic,GI MOTORS,"Pretoria Central, Pretoria",km from you?
9,R 72 000,R 1 426 p/m,2003 Audi A4 3.0,Used Car172 000 kmManual,Private Individual Seller,"Faerie Glen, Pretoria",km from you?
13,R 72 000,R 1 426 p/m,2017 Datsun Go 1.2 Lux,Used Car76 000 kmManual,WIZ LINK,"Kempton Park Central, Kempton Park",km from you?
8,R 71 900,R 1 424 p/m,2014 Mitsubishi Mirage 1.2 GLX,Used Car149 000 kmManual,WEBUYCARS SILVERLAKES,"Equestria, Pretoria",km from you?
14,R 70 000,R 1 387 p/m,2013 Ford Figo 1.4 Ambiente,Used Car129 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",km from you?
11,R 70 000,R 1 387 p/m,2013 Ford Figo 1.4 Ambiente,Used Car47 885 kmManual,NTP CARS,"Bramley, Johannesburg",km from you?
15,R 70 000,R 1 387 p/m,2013 Ford Figo 1.4 Ambiente,Used Car129 000 kmManual,JAY JAY MOTORS,"Rhodesfield, Kempton Park",km from you?
11,R 70 000,R 1 387 p/m,2008 Hyundai Getz 1.5CRDi High-Spec,Used Car155 000 kmManual,WEELEE,"Witfontein, Kempton Park",km from you?
14,R 70 000,R 1 387 p/m,2006 BMW 1 Series 118i 5-Door,Used Car69 000 kmManual,J MAN CARS,"Maboneng, Johannesburg",km from you?
14,R 70 000,R 1 387 p/m,2006 Toyota Corolla 160i GLE Auto,Used Car92 000 kmAutomatic,J MAN CARS,"Maboneng, Johannesburg",km from you?
11,R 70 000,R 1 387 p/m,2012 Hyundai i10 1.1 GLS,Used Car156 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",km from you?
11,R 70 000,R 1 387 p/m,2006 Hyundai Atos Prime 1.1 GLS,Used Car105 000 kmManual,WEELEE,"Witfontein, Kempton Park",km from you?
15,R 69 999,R 1 387 p/m,2007 Ford Fiesta 1.4i 5-Door,Used Car115 000 kmManual,E MOTORS,"Bramley, Johannesburg",km from you?
9,R 69 999,R 1 387 p/m,2008 Lexus IS 250 Auto,Used Car114 000 kmAutomatic,GI MOTORS,"Pretoria Central, Pretoria",km from you?
11,R 69 999,R 1 387 p/m,2011 Mercedes-Benz C-Class C280 Elegance,Used Car141 000 kmAutomatic,GI MOTORS,"Pretoria Central, Pretoria",km from you?
12,R 69 999,R 1 387 p/m,2014 Ford Figo 1.4 Ambiente,Used Car47 000 kmManual,DND CARS,"Bramley, Johannesburg",km from you?
13,R 69 999,R 1 387 p/m,2015 Datsun Go 1.2 Mid,Used Car66 000 kmManual,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",km from you?
13,R 69 999,R 1 387 p/m,2005 Toyota Corolla 140i,Used Car86 000 kmManual,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",km from you?
13,R 69 999,R 1 387 p/m,2008 Volkswagen Polo 1.4,Used Car95 000 kmAutomatic,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",km from you?
13,R 69 999,R 1 387 p/m,2008 Toyota Avensis 2.4 Exclusive,Used Car95 000 kmAutomatic,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",km from you?
12,R 69 999,R 1 387 p/m,2008 Mercedes-Benz ML ML350,Used Car93 000 kmAutomatic,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",km from you?
15,R 69 999,R 1 387 p/m,2006 Honda Jazz 1.5,Used Car115 000 kmManual,SG CARS (PTY) LTD,"Highlands North, Johannesburg",km from you?
13,R 69 999,R 1 387 p/m,2009 Hyundai Getz 1.6 GL High-Spec,Used Car200 000 kmManual,SG CARS (PTY) LTD,"Highlands North, Johannesburg",km from you?
15,R 69 999,R 1 387 p/m,2007 Ford Fiesta 1.4i 5-Door,Used Car115 000 kmManual,E MOTORS,"Bramley, Johannesburg",km from you?
20,R 69 999,R 1 387 p/m,2004 Renault Clio 1.2 Expression,Used Car101 178 kmManual,ESPAG AUTOMOTIVE,"Annlin, Pretoria",km from you?
14,R 69 999,R 1 387 p/m,2009 Toyota Yaris 1.3 5-Door T3,Used Car89 000 kmManual,H M AUTOS,"Selby, Johannesburg",km from you?
12,R 69 995,R 1 387 p/m,2007 Hyundai Getz 1.5CRDi High-Spec,Used Car161 000 kmManual,STANDER MOTORS,"Nigel Central, Nigel",km from you?
20,R 69 995,R 1 387 p/m,2008 Toyota Yaris 1.0 5-Door T1 (Aircon+CD),Used Car109 000 kmManual,DE REV AUTOS,"Kew Industrial, Johannesburg",km from you?
20,R 69 995,R 1 387 p/m,2002 Nissan Hardbody 2.4 SE,Used Car182 000 kmManual,DE REV AUTOS,"Kew Industrial, Johannesburg",km from you?
18,R 69 995,R 1 387 p/m,2008 Ford Fiesta 1.6i 5-Door Ghia,Used Car112 000 kmManual,DE REV AUTOS,"Kew Industrial, Johannesburg",km from you?
18,R 69 995,R 1 387 p/m,2012 Chevrolet Spark 1.2 L,Used Car75 000 kmManual,DE REV AUTOS,"Kew Industrial, Johannesburg",km from you?
20,R 69 995,R 1 387 p/m,2012 Chery Tiggo 2.0 TXE,Used Car129 000 kmManual,DE REV AUTOS,"Kew Industrial, Johannesburg",km from you?
4,R 69 995,R 1 387 p/m,2007 Honda Civic Hatch 1.8 EXi,Used Car204 500 kmManual,RND CARS,"Edendale, Edenvale",km from you?
6,R 69 995,R 1 387 p/m,2005 Hyundai Elantra 1.6 GLS,Used Car239 500 kmManual,RND CARS,"Edendale, Edenvale",km from you?
4,R 69 995,R 1 387 p/m,2005 Nissan Almera 1.6 Luxury,Used Car179 500 kmManual,RND CARS,"Edendale, Edenvale",km from you?
5,R 69 995,R 1 387 p/m,2008 GWM Hover 2.4MPi,Used Car205 220 kmManual,RND CARS,"Edendale, Edenvale",km from you?
13,R 69 995,R 1 387 p/m,2003 Nissan X-Trail 2.0 (R43),Used Car174 000 kmManual,VIVOWORLD,"Klipspruit, Soweto",km from you?
8,R 69 990,R 1 387 p/m,2005 Mercedes-Benz Sprinter 616 CDI,Used Car200 000 kmManual,GI MOTORS,"Pretoria Central, Pretoria",km from you?
12,R 69 990,R 1 387 p/m,1998 Nissan Maxima QX 300 SE,Used Car265 178 kmManual,HEINRICH AND SEUNS MOTORS,"Montana Tuine, Pretoria",km from you?
11,R 69 990,R 1 387 p/m,1991 Toyota Conquest 16V Sport,Used Car384 365 kmManual,HEINRICH AND SEUNS MOTORS,"Montana Tuine, Pretoria",km from you?
13,R 69 990,R 1 387 p/m,1994 Mazda MX-6 2.5 V6 Auto,Used Car289 334 kmAutomatic,HEINRICH AND SEUNS MOTORS,"Montana Tuine, Pretoria",km from you?
14,R 69 990,R 1 387 p/m,2001 Mercedes-Benz C-Class C200K Elegance,Used Car252 000 kmManual,AUTO INTEGRITY CC,"Die Wilgers, Pretoria",km from you?
13,R 69 950,R 1 386 p/m,2005 Citroen C2 1.4 VTR,Used Car205 000 kmManual,G I G MOTORS,"Edenvale Central, Edenvale",km from you?
11,R 69 950,R 1 386 p/m,2007 Chevrolet Spark 0.8,Used Car150 000 kmManual,TOP SPEED MOTORS,"Vanderbijlpark CE 6, Vanderbijlpark",km from you?
12,R 69 950,R 1 386 p/m,1994 Honda Ballade 1.5i,Used Car142 294 kmManual,EAE MOTORS,"Vereeniging Central, Vereeniging",km from you?
7,R 69 950,R 1 386 p/m,2007 Citroen C2 1.4 VTR,Used Car169 000 kmManual,VIC LEGACY AUTO,"Duncanville, Vereeniging",km from you?
6,R 69 950,R 1 386 p/m,2007 Ford Ka 1.3 Trend,Used Car123 000 kmManual,VIC LEGACY AUTO,"Duncanville, Vereeniging",km from you?
8,R 69 950,R 1 386 p/m,2010 Hyundai Atos Prime 1.1 GLS,Used Car115 000 kmManual,INFINITI AUTO BOKSBURG,"Bardene, Boksburg",km from you?
11,R 69 950,R 1 386 p/m,2004 Hyundai Getz 1.6 High-Spec,Used Car242 000 kmManual,EXOTICAR PRE OWNED,"Benoni Industrial, Benoni",km from you?
12,R 69 950,R 1 386 p/m,2004 Volvo S40 T5 Auto,Used Car219 000 kmAutomatic,EXOTICAR PRE OWNED,"Benoni Industrial, Benoni",km from you?
8,R 69 950,R 1 386 p/m,2002 Nissan Almera 1.6 Luxury (H02),Used Car183 000 kmManual,INFINITI AUTO BOKSBURG,"Bardene, Boksburg",km from you?
7,R 69 950,R 1 386 p/m,2002 Mercedes-Benz Sprinter 308 CDI,Used Car301 000 kmManual,HASHTAG AUTO,"Comet, Boksburg",km from you?
11,R 69 900,R 1 385 p/m,2004 Honda Jazz 1.4i DSI Auto,Used Car106 000 kmAutomatic,OZ MOTORS,"City & Suburban, Johannesburg",km from you?
11,R 69 900,R 1 385 p/m,2005 Volkswagen Polo 1.6,Used Car87 000 kmManual,OZ MOTORS,"City & Suburban, Johannesburg",km from you?
9,R 69 900,R 1 385 p/m,2007 Hyundai Atos Prime 1.1 GLS,Used Car190 000 kmManual,AUTO CASH MOTORING,"Sinoville, Pretoria",km from you?
10,R 69 900,R 1 385 p/m,2013 Nissan Tiida Hatch 1.6 Visia+,Used Car211 000 kmManual,MOTORCADE CC,"Pretoria Central, Pretoria",km from you?
12,R 69 900,R 1 385 p/m,2004 Mercedes-Benz ML ML350,Used Car331 000 kmAutomatic,REVENTON AUTO (PTY) LTD,"Craigavon, Sandton",km from you?
12,R 69 900,R 1 385 p/m,1989 Volkswagen Panel Van 1800 High Roof,Used Car95 000 kmManual,RIGHT CARS,"North Riding, Randburg",km from you?
